indeks,pendidikan,keluarga,makanan,perayaan,alam
tegun,0.5468556,0.28567624,0.47444797,0.3812116,0.3856421
tegur,0.54089546,0.23865762,0.38538635,0.38650024,0.27768478
teh,0.48179567,0.30043077,0.5373252,0.32031816,0.54642975
teisme,0.5944532,0.16684362,0.31837708,0.36113787,0.4749622
teja,0.52990925,0.22018224,0.38057318,0.36572582,0.4557017
teji,0.40719044,0.13895616,0.42920795,0.26541096,0.4075986
teka,0.4670024,0.17654443,0.3322394,0.22655898,0.26542053
tekaan,0.54575366,0.2092136,0.37116987,0.35468984,0.3240363
tekad,0.40916795,0.16695386,0.281013,0.30097598,0.31683165
tekah,0.5535654,0.22379562,0.40393203,0.3179183,0.39701957
tekak,0.5315213,0.23796791,0.44360492,0.35515976,0.40638787
tekalak,0.4745518,0.18478891,0.4357692,0.35368907,0.44386673
tekam,0.50001323,0.16514055,0.3186245,0.2541697,0.30238664
tekan,0.3771402,0.08006436,0.25198346,0.20544408,0.20342755
tekang,0.53635114,0.25754672,0.39703786,0.41285643,0.4677548
tekap,0.57874155,0.28336668,0.44008085,0.3986891,0.374166
tekar,0.5416804,0.24604689,0.39903665,0.4262274,0.47241914
tekat,0.46636528,0.20021395,0.37411228,0.3597387,0.36893323
tekek,0.52610505,0.20969668,0.41969383,0.25995702,0.3692513
tekel,0.53894275,0.3003071,0.42838058,0.38160807,0.37176406
teken,0.5528816,0.30149776,0.44023076,0.4053794,0.43469822
teker,0.4466829,0.20238546,0.42209458,0.3269878,0.3900198
teki,0.4755807,0.14737847,0.32046306,0.1980479,0.25246963
tekidanto,0.18060556,0.077623814,0.1259094,0.032266438,0.15319125
tekik,0.5397084,0.22046211,0.3956356,0.34128666,0.41766632
tekis,0.47565973,0.16726291,0.3510715,0.2548551,0.30608365
teklek,0.40462744,0.25311363,0.44315565,0.34329432,0.4671011
teklok,0.42825913,0.1919724,0.45732594,0.2788812,0.404787
teknifon,0.49256918,0.16678736,0.27447322,0.27792746,0.49309236
teknik,0.53154135,0.16948774,0.3114715,0.2428216,0.42898375
teknikus,0.53299254,0.17595205,0.3699171,0.293283,0.4675632
teknis,0.61439145,0.23212898,0.39586675,0.31956384,0.43906808
teknisi,0.36044055,0.19329002,0.20155081,0.026775196,0.17655027
teknokrasi,0.50936806,0.18420981,0.2604536,0.2194832,0.41735297
teknokrat,0.4993195,0.18027294,0.25568372,0.20021139,0.3845382
teknokratik,0.4814175,0.16638568,0.23243472,0.19929866,0.425167
teknokratisme,0.50314194,0.14107668,0.27039146,0.30861837,0.39988488
teknologi,0.49172282,0.27566567,0.28356344,0.1704621,0.39615965
teknologiwan,0.42053455,0.11717011,0.19021502,0.108888544,0.32205945
teknonim,0.5101865,0.17697932,0.28094903,0.21174744,0.36421537
teknonimi,0.51102144,0.23973635,0.2645709,0.21203318,0.4255659
teko,0.41896647,0.22616951,0.35153964,0.25013202,0.3471018
tekoan,0.41337353,0.29364938,0.51320624,0.3582729,0.38023308
tekoh,0.39131367,0.15854825,0.37841707,0.266787,0.3155597
tekokak,0.30642694,0.15782471,0.34891623,0.16015251,0.28387493
tekong,0.42422193,0.26318425,0.41639996,0.35241613,0.4299475
tekor,0.5039623,0.25850055,0.42546535,0.38792306,0.48390102
tekoran,0.5543958,0.18561584,0.40325284,0.34943464,0.28908545
tekpi,0.4844763,0.2618485,0.44214535,0.37503886,0.40763628
teks,0.6038676,0.3061544,0.37170345,0.37463802,0.44835192
tekstil,0.42334276,0.19340985,0.40826097,0.28541636,0.4269674
tekstur,0.490803,0.26556498,0.6290201,0.40714908,0.537104
tekstural,0.49069992,0.27423936,0.5384258,0.45664293,0.60033363
tekte,0.54258466,0.31977308,0.45988977,0.41774714,0.50611275
tektek,0.42185932,0.21947092,0.40409017,0.26419157,0.35021478
tektit,0.56361914,0.22609258,0.38712597,0.34929317,0.3896821
tektogenesa,0.3804329,0.2053599,0.27103084,0.20361705,0.25346363
tektonik,0.41000906,0.27100575,0.3372624,0.37936425,0.65052134
tektonis,0.33744955,0.18055186,0.20138809,0.23719332,0.30392832
tektum,0.52719724,0.25603312,0.43540475,0.4201134,0.44463888
tekua,0.5524311,0.26335204,0.41697872,0.36963147,0.3934177
tekuk,0.4529884,0.18457061,0.41125473,0.27990627,0.3315267
tekukur,0.33184642,0.21629593,0.34902298,0.20116192,0.26960042
tekun,0.62896615,0.17747174,0.34705144,0.3156005,0.4240103
tekung,0.6484423,0.18324171,0.31564105,0.29970428,0.489838
tekur,0.53419983,0.18531778,0.38446885,0.328485,0.34970233
tel,0.67317104,0.2921042,0.4129153,0.37693566,0.5343431
tela,0.58406687,0.223804,0.38580146,0.30305916,0.49587113
telaah,0.44365507,0.07877679,0.2129136,0.13792866,0.15573293
telabang,0.44536328,0.24414408,0.32423633,0.27933604,0.6372407
telabat,0.5994587,0.29232234,0.36024344,0.35729626,0.46564916
telacak,0.5564645,0.14561895,0.17682806,0.12843846,0.34187144
teladan,0.6785029,0.26429594,0.35717234,0.3928553,0.36270398
teladas,0.5179472,0.28411847,0.35043675,0.3389889,0.534906
telaga,0.3059172,0.23955941,0.2715878,0.29509413,0.69312894
telah,0.57271177,0.18578021,0.40371704,0.3294208,0.46284786
telajak,0.5367948,0.22937736,0.45642108,0.38523537,0.6369976
telak,0.5265304,0.16966477,0.42450002,0.3407159,0.39753368
telakup,0.4914654,0.20137858,0.4709749,0.3593761,0.49421442
telampung,0.4526099,0.27607614,0.31468645,0.28411895,0.6297898
telan,0.5911578,0.20862448,0.37899458,0.3411073,0.49077156
telancang,0.45108062,0.24802274,0.34806734,0.35449088,0.66786516
telang,0.45459092,0.26467806,0.37816802,0.3715774,0.56235474
telangkai,0.41153896,0.25605026,0.45012802,0.33492944,0.629545
telangkup,0.37223443,0.143374,0.3193452,0.23010527,0.4801579
telanjang,0.37408257,0.20021203,0.25936437,0.26292285,0.4869895
telanjur,0.48528284,0.11972518,0.33736983,0.25774974,0.36072928
telantar,0.62482756,0.24340081,0.25343147,0.28045487,0.4037648
telap,0.49896455,0.29431283,0.3835461,0.3650934,0.54688907
telapak,0.39548504,0.22641647,0.38186505,0.30659336,0.63794875
telas,0.5471726,0.21947992,0.3067062,0.2762199,0.42422247
telat,0.39775783,0.19877484,0.26988706,0.34983754,0.24175775
telatah,0.4878878,0.24066758,0.3294803,0.42328537,0.34486985
telatap,0.46454817,0.26652652,0.33893383,0.43318486,0.35273063
telaten,0.4426041,0.3046956,0.3261888,0.5099205,0.3311051
telau,0.4467517,0.2427136,0.4367075,0.35185108,0.5630828
tele,0.64087975,0.2563245,0.37975466,0.33088112,0.50313425
telearsika,0.50224674,0.17593959,0.2528,0.24027695,0.4309067
teledek,0.44085237,0.23422211,0.37398136,0.2631296,0.552778
teledor,0.3639666,0.20690197,0.32166225,0.214879,0.48470634
teledrama,0.5219597,0.35382068,0.25778443,0.39087307,0.56763864
telefon,0.5942077,0.2831096,0.2886547,0.35275686,0.36349124
telefoni,0.5843676,0.27092367,0.32223698,0.33461404,0.36680752
telefoto,0.49181375,0.30890757,0.21543664,0.27107766,0.4521327
telegenik,0.48275712,0.25531858,0.254123,0.26256746,0.5600889
telegraf,0.5500424,0.28949732,0.25765392,0.33480537,0.460464
telegrafi,0.53830814,0.2603367,0.23889576,0.29602373,0.49791327
telegrafis,0.5332309,0.23940274,0.22933233,0.2747753,0.45594263
telegram,0.3604886,0.18506655,0.18546596,0.11670912,0.23785773
telegrap,0.5300293,0.27628064,0.23748359,0.30067343,0.43167803
telekan,0.44006366,0.16792232,0.3154019,0.35573816,0.48883295
telekap,0.32067952,0.18357892,0.19548966,0.2985841,0.39301777
telekinesis,0.24085869,0.10916969,0.13523299,0.2759735,0.38456494
telekomedi,0.63553596,0.36883587,0.37040675,0.47061926,0.6057574
telekomunikasi,0.4159336,0.24163449,0.24418154,0.1868467,0.3609095
teleks,0.44023496,0.24948665,0.30611092,0.36908686,0.5014541
teleku,0.24394281,0.14341336,0.20895101,0.2582087,0.36834496
telekung,0.27888477,0.14886338,0.18386585,0.27399153,0.3585267
telelensa,0.36678475,0.17715651,0.2915283,0.23499665,0.5888181
telemeter,0.5052016,0.282156,0.18474619,0.32698083,0.43496072
telemetri,0.5706613,0.3370587,0.22503543,0.28383797,0.32940477
telempap,0.40742722,0.25591373,0.26103902,0.32258397,0.53492355
telempong,0.38988394,0.24734378,0.23383588,0.30130732,0.55280244
teleng,0.48848706,0.2609284,0.43175977,0.33706075,0.55258536
telenovela,0.3024525,0.20725355,0.20246491,0.2127157,0.30433884
telentang,0.34756392,0.1986972,0.36380047,0.24780536,0.5083929
teleologi,0.46436268,0.21679878,0.15983401,0.24299942,0.40540633
teleost,0.48249006,0.21397471,0.25893134,0.33226812,0.47819716
telepati,0.5085587,0.11075173,0.22409013,0.23469736,0.29415968
telepok,0.420487,0.18055771,0.3807683,0.28369683,0.4751079
telepon,0.34838772,0.2424477,0.18312697,0.10276978,0.25446686
teleprinter,0.3780927,0.16979787,0.2301777,0.26307938,0.35791022
telepromter,0.3752736,0.23924014,0.21239603,0.2677898,0.5070261
telepuk,0.37645417,0.22289118,0.43355966,0.3143461,0.46772742
teler,0.44465804,0.29751927,0.3495915,0.37659082,0.56668663
telerang,0.4415515,0.15302527,0.30603832,0.25205463,0.56463623
teles,0.52353865,0.2214821,0.3647086,0.28506553,0.6022601
teleskop,0.14240003,0.08783437,0.08012075,0.11990313,0.2263617
telestesia,0.49514043,0.21186504,0.3048331,0.34570467,0.566885
televisi,0.38171518,0.27701598,0.17978758,0.21798876,0.27799836
telgram,0.46416837,0.25036782,0.26006553,0.2449035,0.33113497
telik,0.53034437,0.30583465,0.38959444,0.41994673,0.6606039
telikung,0.41878408,0.26583764,0.32588446,0.3646524,0.5968617
telimpuh,0.42983335,0.27263528,0.34328413,0.35816786,0.5500782
telinak,0.5474461,0.23917903,0.40073884,0.30787468,0.52612066
telinga,0.39387414,0.2183215,0.36250946,0.2966401,0.39105147
telingkah,0.3869883,0.06806433,0.3786468,0.18246335,0.3337304
telingkung,0.26182646,0.06858011,0.40232372,0.22910964,0.40844336
teliti,0.47288117,0.1193469,0.3474495,0.17860422,0.27522647
telmotofit,0.35591352,0.15069965,0.24233207,0.12601171,0.35576266
telop,0.4659419,0.27075738,0.3698311,0.33144647,0.44912487
telor,0.38833064,0.23290196,0.6111808,0.32992494,0.43411243
telotak,0.50079006,0.26609772,0.50695026,0.34017992,0.5430337
telpon,0.39073166,0.28656304,0.23232591,0.16623992,0.2716883
teluh,0.4563379,0.2787547,0.37305373,0.3705867,0.5062639
teluk,0.4085947,0.25088882,0.365076,0.3478492,0.74776804
teluki,0.45764947,0.23165043,0.39574203,0.32099462,0.6319982
telungkup,0.25203753,0.1728254,0.26397318,0.1881719,0.3414223
telunjuk,0.32259363,0.14552276,0.3319464,0.23861732,0.39641476
telur,0.4533546,0.23239146,0.6329845,0.30962685,0.36779726
telurat,0.5148035,0.26484573,0.61455166,0.43609512,0.50034565
telurit,0.47056755,0.21552369,0.5933034,0.40883756,0.45496416
telus,0.5530641,0.24538511,0.4280367,0.35001415,0.5324992
telusuk,0.45298287,0.1705811,0.41208744,0.25514513,0.5190692
telusur,0.49403477,0.16323751,0.26756275,0.24497727,0.5050568
telut,0.47957134,0.2097963,0.43097147,0.34665608,0.53828883
telutuh,0.53759015,0.22348368,0.38857687,0.32768372,0.60825574
telutur,0.4195394,0.26582867,0.41426498,0.34341046,0.57117355
telutut,0.41172522,0.11955619,0.31565934,0.21280268,0.43610814
tem,0.6357256,0.2076492,0.39730555,0.3022943,0.4913596
tema,0.5757853,0.30103272,0.43752605,0.5118216,0.47151607
temaah,0.55589926,0.3356527,0.49809438,0.5431876,0.6356765
temabur,0.4724838,0.2911858,0.38167584,0.4900978,0.604429
temaha,0.4941526,0.27251,0.36277628,0.2826541,0.52743864
temahak,0.48556465,0.31427762,0.47038507,0.49580067,0.6563057
temak,0.46690068,0.29592523,0.49341965,0.47201598,0.5952505
temalang,0.42490527,0.29143733,0.4433602,0.45460892,0.7286911
temali,0.46723622,0.31349093,0.4684211,0.47388685,0.6933031
teman,0.3592096,0.36871016,0.22867092,0.32136244,0.44721827
temangau,0.38681325,0.24883711,0.21836218,0.31633157,0.48057544
temangga,0.4407035,0.2949944,0.32124,0.3501826,0.5037811
temanten,0.5255181,0.42923272,0.39737543,0.5544834,0.4969545
temara,0.4298431,0.25616038,0.4657846,0.413165,0.57348466
temaram,0.38704628,0.25487605,0.33898032,0.5575525,0.48423675
temas,0.5513995,0.3237382,0.48229337,0.53819966,0.57926244
tematik,0.646294,0.3287628,0.39909118,0.4512759,0.65868556
tematis,0.5547292,0.24749044,0.30952036,0.43920162,0.45821893
tematisasi,0.5434352,0.21683696,0.26238617,0.33855298,0.415707
temayun,0.32185936,0.23342034,0.41541457,0.3773222,0.62165916
tembadau,0.3476733,0.19304398,0.369209,0.27697065,0.5587579
tembaga,0.33095953,0.12627435,0.32374474,0.26510113,0.4590639
tembak,0.5230304,0.12717746,0.3756339,0.35981607,0.4343897
tembakang,0.56400406,0.21012883,0.45317453,0.41505274,0.51447546
tembakau,0.40601426,0.1524687,0.4402156,0.32538176,0.4577753
tembakul,0.51696223,0.18101358,0.3697623,0.35376784,0.48728308
tembam,0.49434477,0.227681,0.4336354,0.35824454,0.615868
tembang,0.3688256,0.23492174,0.29550138,0.3825631,0.4158314
tembarau,0.39214975,0.14515305,0.3477382,0.23975028,0.5661236
tembatar,0.42951298,0.25236887,0.39340615,0.38553867,0.674327
tembatu,0.32246524,0.2012658,0.358226,0.31010595,0.6350962
tembek,0.49994075,0.19991684,0.475559,0.3091461,0.5759847
tembekar,0.4358518,0.25264794,0.37832117,0.34103468,0.6461183
tembel,0.4356475,0.24624105,0.4431675,0.38945508,0.6112373
tembelang,0.4854049,0.22012733,0.39222255,0.33755016,0.61714387
tembelian,0.44469526,0.12711798,0.4213347,0.25588828,0.55614394
tembeliung,0.31481218,0.23187028,0.38387382,0.34233826,0.6300794
tembelok,0.37137765,0.20474824,0.40319037,0.28086233,0.61686265
tembem,0.45383668,0.27905163,0.45121348,0.43392032,0.65139234
tembera,0.36506778,0.20087259,0.37431884,0.33853233,0.6016772
temberam,0.4838517,0.18659817,0.44152904,0.36220372,0.6149771
temberang,0.36729965,0.172516,0.35000628,0.2607284,0.62675214
temberas,0.3263744,0.1916683,0.3446624,0.32229957,0.5721686
temberek,0.43249163,0.24546415,0.45669323,0.3602425,0.6034758
tembereng,0.33125883,0.26761693,0.43670374,0.40067682,0.59028494
temberih,0.4391934,0.20282972,0.45155776,0.31372276,0.58748376
temberos,0.47030598,0.18557361,0.42868388,0.3314728,0.58494675
tembesu,0.37997288,0.1999633,0.48251438,0.3352552,0.58008826
tembiang,0.426485,0.26767066,0.4179173,0.37526333,0.6804255
tembikai,0.50499785,0.24385056,0.3798073,0.31359878,0.6255037
tembikar,0.35337287,0.1969809,0.37259483,0.32518122,0.5799932
tembilang,0.3981592,0.22800423,0.38506395,0.34775773,0.6649498
tembilar,0.51873225,0.26887208,0.45014495,0.3909101,0.6761329
tembiring,0.42730153,0.23298405,0.41282344,0.32535866,0.6478048
tembis,0.46416086,0.2338952,0.44305855,0.36341742,0.61422926
tembok,0.106050126,0.057393804,0.08989193,0.13091607,0.3043596
tembolok,0.61308235,0.33106983,0.5187743,0.40625864,0.5883532
tembong,0.34884548,0.22660336,0.35976928,0.31450596,0.61687267
tembosa,0.48579222,0.15981504,0.4601034,0.2714954,0.44718337
tembra,0.5317272,0.22808108,0.4646512,0.3666321,0.61501247
tembu,0.34300557,0.19551302,0.3693968,0.30107284,0.5604191
tembuk,0.40902433,0.23150775,0.48391238,0.34557745,0.574524
tembuku,0.4033022,0.1599643,0.4151097,0.27260703,0.52229065
tembung,0.3399663,0.21733823,0.3766567,0.34224665,0.5842516
tembuni,0.4592334,0.22171944,0.43406463,0.34385997,0.61692166
tembus,0.4699967,0.14925507,0.34454092,0.33742544,0.48540324
tembusu,0.24606736,0.16784729,0.27512503,0.28278607,0.46907997
temegun,0.33864772,0.18859965,0.2621557,0.2288951,0.48851013
temeh,0.6022419,0.247393,0.4467458,0.33465588,0.563226
temengalan,0.36463565,0.2053728,0.26585028,0.28556582,0.37740675
temenggung,0.34638405,0.33580184,0.2534834,0.36129162,0.45023274
temenung,0.43661904,0.30294567,0.3628385,0.38442934,0.5450926
temesar,0.43527126,0.18382639,0.30807516,0.24195467,0.5084306
temetu,0.39237398,0.19918384,0.41809738,0.325949,0.60806465
temiang,0.4361583,0.3140487,0.3449263,0.38670346,0.6315292
temilang,0.3358292,0.17316987,0.23800193,0.2227911,0.53708667
temin,0.48824853,0.2270884,0.32350367,0.30645734,0.4995747
temokus,0.546631,0.26066208,0.430642,0.3645419,0.6078425
temoleh,0.60436016,0.21257117,0.36184907,0.26770982,0.47804493
tempa,0.39652923,0.15930519,0.31993926,0.33105427,0.4425884
tempah,0.40218824,0.23981453,0.33530533,0.4233253,0.4649896
tempala,0.25742698,0.13358025,0.29365492,0.31615418,0.4807483
tempan,0.43144262,0.18999285,0.3131448,0.3876762,0.5231171
tempang,0.2764938,0.16207528,0.27312922,0.30945277,0.4091123
tempap,0.32757565,0.19823015,0.27718082,0.3262002,0.43380427
tempat,0.52514493,0.27801687,0.44966948,0.4853637,0.7755171
tempaus,0.24033795,0.17591447,0.25841108,0.33875054,0.41972312
tempawak,0.28472412,0.13009615,0.23017901,0.28182387,0.35860634
tempawan,0.28768498,0.16338319,0.1688287,0.23647009,0.5221681
tempayak,0.13287164,0.10641423,0.25428978,0.19628891,0.42890155
tempayan,0.24946505,0.12022447,0.2605923,0.26964074,0.39479956
tempayung,0.21885201,0.1534119,0.24312255,0.2983435,0.5184456
tempe,0.37880504,0.17674126,0.68822134,0.23696144,0.37478986
tempek,0.40821856,0.23026417,0.5980321,0.35064083,0.43461335
tempel,0.49676317,0.24278009,0.430615,0.35666695,0.5711009
tempelak,0.31273922,0.21669836,0.3374252,0.32658565,0.5212928
tempeleng,0.3374865,0.23150527,0.3602972,0.34791234,0.55653685
temperamen,0.38294077,0.22742915,0.23846598,0.32681197,0.3020503
temperamental,0.40052408,0.15545951,0.16871962,0.3001054,0.28402948
temperas,0.46521533,0.23560998,0.22802642,0.3333955,0.35757422
temperatur,0.36696985,0.28990236,0.36095124,0.3817005,0.5728978
temperau,0.37714642,0.2158957,0.29944944,0.38299322,0.47182804
tempiar,0.38995147,0.21139023,0.34310085,0.40876248,0.4750889
tempias,0.33264863,0.17795281,0.3141767,0.40473956,0.47041708
tempik,0.32200298,0.20617709,0.2809799,0.3847568,0.52871424
tempilai,0.32924944,0.14620577,0.27275738,0.32521433,0.4604473
tempinah,0.44879836,0.23818693,0.37310606,0.34573364,0.48649204
tempinis,0.34211314,0.15848044,0.3535053,0.32778376,0.4897974
templek,0.27792087,0.1470431,0.29156864,0.2605744,0.39771748
templok,0.33536118,0.13497214,0.32361808,0.2822912,0.50852025
tempo,0.62131226,0.17817837,0.36690336,0.38321447,0.46037084
tempoh,0.5046669,0.12758128,0.303357,0.34865984,0.4520303
tempolong,0.47558564,0.17641938,0.37060434,0.3928179,0.6468059
temponek,0.48383433,0.16317283,0.2818697,0.38479736,0.49831158
tempong,0.4258296,0.2032853,0.30706573,0.43492472,0.4994872
temporal,0.5072738,0.113168806,0.28414476,0.37925047,0.43416524
temporer,0.43417624,0.24178809,0.26191851,0.47422087,0.5325881
tempoyak,0.40130663,0.13670975,0.469747,0.38386938,0.4944654
tempoyan,0.41321933,0.120691605,0.30841315,0.3565106,0.5196971
tempua,0.30251598,0.18755987,0.33340928,0.33899,0.5240807
tempuh,0.49265805,0.12203899,0.26912695,0.26022902,0.4053027
tempui,0.3481924,0.23928429,0.3699314,0.32025737,0.49329448
tempuling,0.21243335,0.071228795,0.19747072,0.17456877,0.4151768
tempunai,0.36398888,0.18442047,0.29237852,0.30075613,0.5035348
tempunik,0.44986263,0.20051566,0.3009606,0.33985946,0.52099055
tempur,0.40523863,0.17822866,0.25838408,0.3134435,0.30405986
tempurung,0.36040682,0.17665622,0.4042666,0.30370075,0.5023006
tempus,0.33999825,0.17749551,0.35793853,0.35734102,0.4720385
tempuyung,0.17964643,0.111256,0.16936979,0.22313869,0.42642093
temu,0.57982504,0.33138782,0.4661659,0.43171108,0.59740067
temucut,0.28073698,0.19706967,0.3443938,0.31546342,0.44315806
temukut,0.34445354,0.23248856,0.32901835,0.33787206,0.50727934
temungkul,0.38110405,0.24463534,0.32515448,0.3588944,0.56375986
temuras,0.30408424,0.110526435,0.3133571,0.20020685,0.4146576
temurat,0.3417977,0.1635353,0.339588,0.29288143,0.491426
temut-temut,0.30615324,0.16519332,0.2834953,0.23500153,0.41717535
tenaga,0.5891954,0.31393015,0.35608763,0.25637743,0.47737783
tenahak,0.36974335,0.13582088,0.4284066,0.25230375,0.41520673
tenak,0.28325993,0.14554657,0.34297186,0.31781018,0.44134763
tenam,0.37661588,0.18963462,0.31442606,0.35002446,0.50299037
tenang,0.37325764,0.15045966,0.19095615,0.19762596,0.3250563
tenar,0.5776171,0.24362265,0.41289574,0.46116665,0.49335188
tenat,0.3961025,0.18326837,0.36596262,0.3963695,0.4863121
tenda,0.09333217,0.1429941,0.321856,0.32055894,0.29229
tendang,0.2075468,0.20775206,0.25884503,0.42705208,0.35407573
tendas,0.17409813,0.16810858,0.338078,0.3703218,0.35996288
tendensi,0.50135684,0.19608547,0.24849486,0.43091786,0.39872357
tendensius,0.41944766,0.13872115,0.24485335,0.32857943,0.3574729
tender,0.5222987,0.19233914,0.41994298,0.38341394,0.2551348
tendinitis,0.38090983,0.107494324,0.20470892,0.32595205,0.33511263
tendo,0.33722955,0.11599121,0.22062145,0.32211304,0.4106472
tendon,0.38917226,0.14572248,0.29068518,0.4104681,0.43422046
tener,0.22680406,0.090358615,0.26789033,0.28411245,0.37085912
teng,0.48684925,0.18276636,0.456944,0.29024017,0.5341618
tengadah,0.37829942,0.17734535,0.4618994,0.3489842,0.57502085
tengah,0.53946465,0.24782269,0.45050076,0.40681,0.51458293
tengak,0.3277303,0.163658,0.48521236,0.3495546,0.5142468
tengalan,0.35722804,0.15290083,0.3585164,0.3752706,0.55680716
tengar,0.28149384,0.1683729,0.39284724,0.38971794,0.57610226
tengara,0.22968532,0.13199192,0.27681634,0.29513472,0.47982055
tengas,0.37646303,0.16423473,0.40879375,0.27423638,0.49392158
tenggadai,0.29291892,0.13516909,0.37260038,0.2951249,0.48316014
tenggak,0.2724127,0.17833075,0.43060797,0.42291188,0.44255698
